signal,family,symbols,timeframe,passed,oos_sharpe,oos_total_return,oos_max_dd,oos_profit_factor,oos_win_rate,oos_trades,oos_cagr,oos_exposure,is_sharpe,wf_sharpe,wf_positive_windows,mc_dd_p05,mc_prob_loss,sens_retention,lag_sharpe,worst_regime_dd,deflated_prob,robustness_score,reject_reasons,best_params
tsmom,momentum,NULL4,1h,False,2.087019809922445,0.8013287941951703,-0.28488707333149466,2.0369588884150636,0.3333333333333333,63,3.189052037672023,1.0,2.409078248166134,2.3562434342912293,1.0,-0.558676011901653,0.12,0.39503490016358844,1.8601940072945156,-0.2782308822279521,0.18704032848326124,60.07,OOS maxDD 28.5% > 25%; MC p05 drawdown 55.9% > 35%; deflated P(SR>0) 0.19 < 0.8 (not distinguishable from luck over 962 trials),"{'lookback': 336, 'vol_scale': True, 'vol_window': 50, 'target_vol': 0.01}"
trend_pullback,hybrid,NULL4,1h,False,1.1692948302097206,0.3087806709930154,-0.3518274966626467,1.5148996441246025,0.32,25,0.9251078790157845,0.9972222222222222,1.5429776512146323,1.5414078534486817,1.0,-0.6577944008332354,0.2875,0.8451690055244704,1.251618749696446,-0.34630264915708264,0.5483441358315875,59.1,OOS maxDD 35.2% > 25%; MC p05 drawdown 65.8% > 35%; deflated P(SR>0) 0.55 < 0.8 (not distinguishable from luck over 962 trials),"{'fast': 50, 'slow': 200, 'bb_window': 20, 'n_std': 2.0, 'hold': 48}"
trend_pullback,hybrid,NULL1,1h,False,1.922396235609139,0.7143473667717566,-0.3868017349917726,1.7974799343750547,0.5588235294117647,34,2.7136310205832372,0.9322222222222222,-0.3215171197307979,2.1615307777189967,0.75,-0.595544233445598,0.185,0.0,2.088307531049805,-0.3193659902754493,0.8362202451611207,57.96,OOS maxDD 38.7% > 25%; MC p05 drawdown 59.6% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike),"{'fast': 50, 'slow': 200, 'bb_window': 20, 'n_std': 1.0, 'hold': 24}"
vol_expansion,volatility,NULL2,1h,False,1.5108471392802139,0.17189946657195487,-0.1310863607993612,1.700957946719641,0.5813953488372093,43,0.47122731243050975,0.03972222222222222,-0.14485181499749447,0.9521443532805605,0.75,-0.27369014754589904,0.245,0.0,1.504648052312062,-0.1252483843169181,0.543866621501404,56.26,param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.54 < 0.8 (not distinguishable from luck over 962 trials),"{'fast': 10, 'slow': 100, 'ratio': 1.5, 'dir_lookback': 12}"
tsmom,momentum,NULL1,1h,False,2.205823687390181,0.8730509334276009,-0.43029912781071744,4.066994826354249,0.19047619047619047,21,3.606682383721383,1.0,-0.20265726276095422,2.0559466835897515,0.75,-0.5699428692197703,0.135,0.0,1.7970145663421917,-0.25178156903427173,0.5186966182349098,56.06,OOS maxDD 43.0% > 25%; 21 OOS trades < 25; MC p05 drawdown 57.0% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.52 < 0.8 (not distinguishable from luck over 962 trials),"{'lookback': 720, 'vol_scale': True, 'vol_window': 50, 'target_vol': 0.01}"
momentum_persistence,momentum,NULL1,1h,False,1.6981509888938997,0.309431510672884,-0.12407920260108452,1.6239092053153734,0.45714285714285713,105,0.9274388631403785,0.22527777777777777,0.248873258658926,1.5160299980694807,0.75,-0.30541871549857325,0.145,-1.0,1.6223300586761773,-0.09702998974542654,0.30985520000338024,55.07,param retention -1.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.31 < 0.8 (not distinguishable from luck over 962 trials),"{'window': 40, 'threshold': 0.6}"
break_of_structure,structure,NULL4,1h,False,1.7002365392968353,0.6027060170388916,-0.3491308150775905,1.403555657690659,0.38461538461538464,65,2.152218028190761,0.9863888888888889,1.7013068550900754,0.846022249204736,0.5,-0.665396523875048,0.165,0.9072966627961051,2.0541907781897204,-0.40913955516997136,0.505780809049287,54.15,OOS maxDD 34.9% > 25%; MC p05 drawdown 66.5% > 35%; deflated P(SR>0) 0.51 < 0.8 (not distinguishable from luck over 962 trials); worst regime DD 40.9% > 35%,"{'confirm': 5, 'hold': 48}"
squeeze_breakout,volatility,NULL1,1h,False,1.6157170746787168,0.42679995622521005,-0.33874064210523047,1.603087248468739,0.5483870967741935,31,1.3753150085588035,0.47583333333333333,-0.3866775631765662,1.994138397487749,1.0,-0.5619029252422396,0.21,0.0,1.302891345818221,-0.2558393229115209,0.49371909524452157,53.74,OOS maxDD 33.9% > 25%; MC p05 drawdown 56.2% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.49 < 0.8 (not distinguishable from luck over 962 trials),"{'bb_window': 20, 'squeeze_q': 0.25, 'rank_window': 200, 'channel': 20, 'hold': 48}"
regime_switch,regime,NULL2,1h,False,1.9826305961932043,0.6474788229969777,-0.2498847258067607,1.4706531518106805,0.4899328859060403,149,2.3708664051492834,0.7697222222222222,1.0565797768122984,1.4960671787801534,0.75,-0.5033822538800679,0.13,0.32571790649857546,0.7747958339502551,-0.2644991430808378,0.4719231531352637,52.96,MC p05 drawdown 50.3% > 35%; deflated P(SR>0) 0.47 < 0.8 (not distinguishable from luck over 962 trials),"{'lookback': 168, 'window': 50, 'entry_z': 2.0, 'adx_th': 20.0}"
vol_expansion,volatility,NULL1,1h,False,2.210768875003956,0.2266241576514818,-0.14512094335127357,1.8492737615064532,0.43478260869565216,23,0.6440864960026065,0.028055555555555556,-1.7473915494841128,0.7133999835550892,0.5,-0.24833951147224448,0.175,0.0,2.9175908149444827,-0.10512049545184798,0.18774379913450917,52.89,23 OOS trades < 25; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.19 < 0.8 (not distinguishable from luck over 962 trials),"{'fast': 10, 'slow': 100, 'ratio': 1.5, 'dir_lookback': 48}"
atr_breakout,volatility,NULL4,1h,False,1.8355414057570163,0.5466967573888002,-0.3106940472787032,1.56947102144227,0.4090909090909091,44,1.8907729710457075,0.5530555555555555,2.4268000994590406,1.8398789815182102,0.75,-0.5092186101958458,0.1925,0.5162429410439048,1.7434670524138918,-0.35339108331873237,0.21435957165656466,52.37,OOS maxDD 31.1% > 25%; MC p05 drawdown 50.9% > 35%; deflated P(SR>0) 0.21 < 0.8 (not distinguishable from luck over 962 trials); worst regime DD 35.3% > 35%,"{'atr_period': 14, 'mult': 1.0, 'hold': 48}"
orderflow_proxy,structure,NULL1,1h,False,1.995367554509641,0.5820597093831739,-0.32733417487149397,1.5894200629181545,0.4716981132075472,53,2.0542905514809355,0.5547222222222222,-0.3474262753908711,1.2918633737073666,0.75,-0.4848650815285417,0.175,0.0,1.6888197396733204,-0.21948064072155105,0.3527914577595963,51.23,OOS maxDD 32.7% > 25%; MC p05 drawdown 48.5% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.35 < 0.8 (not distinguishable from luck over 962 trials),"{'window': 40, 'entry_z': 1.5, 'exit_z': 0.25}"
regime_gated_trend,regime,NULL4,1h,False,1.6470295264835444,0.46881277103506513,-0.27635906439992564,1.4350563618045784,0.4117647058823529,102,1.5491646786811084,0.7241666666666666,1.980109209491535,1.8493878681886688,1.0,-0.49374395359369966,0.18,0.3253689761983307,0.7609890351206299,-0.31015150664146895,0.12095286776620273,50.25,OOS maxDD 27.6% > 25%; MC p05 drawdown 49.4% > 35%; deflated P(SR>0) 0.12 < 0.8 (not distinguishable from luck over 962 trials),"{'lookback': 336, 'adx_th': 20.0}"
mtf_trend,trend,NULL2,1h,False,1.2495971685668834,0.3021778187439106,-0.3699726734022315,1.4660866283006821,0.2916666666666667,48,0.9015536247006763,0.5525,1.4537411993367557,1.1428880466188975,0.5,-0.5839089726333359,0.275,0.6841922894294538,1.4525147509736478,-0.21650529452576173,0.5930493650353384,49.88,OOS maxDD 37.0% > 25%; MC p05 drawdown 58.4% > 35%; deflated P(SR>0) 0.59 < 0.8 (not distinguishable from luck over 962 trials),"{'htf_rule': '1D', 'htf_fast': 10, 'htf_slow': 20, 'ltf_fast': 10, 'ltf_slow': 50}"
vol_exhaustion,mean_reversion,NULL2,1h,False,1.207953943358154,0.1682499609075394,-0.1401447606423185,3.12707907291046,0.6,10,0.46010038259834407,0.07361111111111111,0.3545825474629913,0.4471986796195915,0.5,-0.25048066696285165,0.2,0.0,1.2828603082913415,-0.1295051420936657,0.4600056636771644,49.66,10 OOS trades < 25; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.46 < 0.8 (not distinguishable from luck over 962 trials),"{'move_window': 12, 'move_z': 1.5, 'rv_ratio': 1.5, 'hold': 24}"
vol_expansion,volatility,NULL4,1h,False,1.8287581438216214,0.3583065909609364,-0.26474300820508767,1.4251551261037658,0.44166666666666665,120,1.107259018664406,0.14472222222222222,0.6778736682375366,1.7805414729019904,0.75,-0.3966160530984823,0.165,-0.43267247849765544,-0.12325854471788854,-0.1739893714844869,0.5339347201841657,49.25,OOS maxDD 26.5% > 25%; MC p05 drawdown 39.7% > 35%; param retention -0.43 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.53 < 0.8 (not distinguishable from luck over 962 trials); +1-bar-lag Sharpe -0.12 — edge dies with delay,"{'fast': 10, 'slow': 100, 'ratio': 1.25, 'dir_lookback': 48}"
ema_cross,trend,NULL4,1h,False,1.12987787316357,0.28939399653551523,-0.3348976922012171,1.5053686801369905,0.3333333333333333,27,0.8564347951525204,1.0,2.5955671361163635,1.356442606590877,0.75,-0.637818360420406,0.295,0.6846888501284197,1.1318253942823033,-0.4374020666516788,0.46839032061131125,49.13,OOS maxDD 33.5% > 25%; MC p05 drawdown 63.8% > 35%; deflated P(SR>0) 0.47 < 0.8 (not distinguishable from luck over 962 trials); worst regime DD 43.7% > 35%,"{'fast': 50, 'slow': 120, 'allow_short': True}"
donchian_breakout,trend,NULL2,1h,False,0.910661503849407,0.16810944810619288,-0.2749044740987098,1.4000358901248755,0.4444444444444444,27,0.45967296968686666,0.4602777777777778,2.459011102857474,1.5279799017947278,0.75,-0.5451095949686346,0.315,0.7222184187446569,0.9950761483365611,-0.2912888751136167,0.4603431311394377,48.72,OOS Sharpe 0.91 < 1.0; OOS maxDD 27.5% > 25%; OOS/IS Sharpe 0.37 < 0.4 (overfit); MC p05 drawdown 54.5% > 35%; deflated P(SR>0) 0.46 < 0.8 (not distinguishable from luck over 962 trials),"{'entry': 100, 'exit': 20, 'allow_short': True}"
ema_cross,trend,NULL2,1h,False,1.086159495386794,0.26785538543683374,-0.4186727126435724,1.4288233217086026,0.26,50,0.7818562778908413,1.0,1.3811896086420459,1.1408008532400886,0.75,-0.6709460012417744,0.3025,0.6288431647861905,1.5328962985169041,-0.33562367626073464,0.4138668118170687,47.66,OOS maxDD 41.9% > 25%; MC p05 drawdown 67.1% > 35%; deflated P(SR>0) 0.41 < 0.8 (not distinguishable from luck over 962 trials),"{'fast': 20, 'slow': 120, 'allow_short': True}"
rsi_reversion,mean_reversion,NULL4,1h,False,0.9870214193467651,0.08737687065089705,-0.12870696213215949,2.21173233929156,0.625,8,0.22616660873265237,0.058611111111111114,-0.6639177289738577,0.8386996186166287,0.75,-0.20017859003328375,0.2525,0.0,0.7917989081149751,-0.11195409579211402,0.1368934303023977,46.65,OOS Sharpe 0.99 < 1.0; 8 OOS trades < 25; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.14 < 0.8 (not distinguishable from luck over 962 trials),"{'period': 14, 'lower': 20.0, 'upper': 80.0, 'exit_band': 50.0}"
donchian_breakout,trend,NULL1,1h,False,1.075490768992674,0.24470201397207658,-0.27066989408394637,1.7240540983098367,0.5263157894736842,19,0.703687993689579,0.6852777777777778,-1.0367017273532728,1.5242669667595925,0.75,-0.6217515037579883,0.3125,0.0,1.0315816896170198,-0.23635855458176402,0.5079034008318394,45.35,OOS maxDD 27.1% > 25%; 19 OOS trades < 25; MC p05 drawdown 62.2% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.51 < 0.8 (not distinguishable from luck over 962 trials),"{'entry': 100, 'exit': 50, 'allow_short': True}"
trend_acceleration,trend,NULL1,1h,False,1.5804712779065113,0.3195961565745957,-0.2778254191032158,1.4095653405908586,0.3727810650887574,169,0.9640594710701649,0.2619444444444444,-0.7559794448229068,0.9574616069573084,0.5,-0.43239500990071966,0.23,0.0,1.515153473206939,-0.24224868070224181,0.5612845571347168,45.08,OOS maxDD 27.8% > 25%; MC p05 drawdown 43.2% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.56 < 0.8 (not distinguishable from luck over 962 trials),"{'span': 50, 'accel_window': 10, 'er_window': 20, 'er_min': 0.3}"
momentum_persistence,momentum,NULL4,1h,False,1.1550448766692252,0.08855052039512801,-0.05900512857742579,1.8014406441106559,0.4,35,0.22939039455988386,0.051666666666666666,-0.04049632758653269,0.8260216537379116,0.5,-0.16060039281884794,0.2525,0.0,-1.0614773744354524,-0.0590051285774259,0.30359546959748135,44.78,param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.30 < 0.8 (not distinguishable from luck over 962 trials); +1-bar-lag Sharpe -1.06 — edge dies with delay,"{'window': 40, 'threshold': 0.65}"
regime_switch,regime,NULL1,1h,False,0.698937185659823,0.10353648805071947,-0.3072547584410771,1.1402513111069288,0.4367816091954023,174,0.27099319701190394,0.8338888888888889,-1.0321318601995284,0.7509770590214038,1.0,-0.6860259196075486,0.425,0.0,0.5492081241762616,-0.2203030889528087,0.4885874220465293,41.86,OOS Sharpe 0.70 < 1.0; OOS PF 1.14 < 1.15; OOS maxDD 30.7% > 25%; MC p05 drawdown 68.6% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.49 < 0.8 (not distinguishable from luck over 962 trials),"{'lookback': 168, 'window': 50, 'entry_z': 1.5, 'adx_th': 20.0}"
vol_regime_momentum,volatility,NULL2,1h,False,1.4169281718928757,0.3775678856011522,-0.30393819344348116,1.3655523080399938,0.4338235294117647,136,1.1807324196800075,0.4816666666666667,1.1863877720877367,1.3647235944032832,0.75,-0.5363493952931417,0.2,-0.4883463169223331,0.9553601856453343,-0.2587914100078067,0.2521417808065028,41.78,OOS maxDD 30.4% > 25%; MC p05 drawdown 53.6% > 35%; param retention -0.49 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.25 < 0.8 (not distinguishable from luck over 962 trials),"{'lookback': 168, 'vol_window': 20, 'ref_window': 200, 'trade_in': 'high'}"
sma_cross,trend,NULL2,1h,False,0.8916299078701447,0.17685421911260613,-0.41618446178844193,1.3615618825866838,0.3611111111111111,36,0.4864135088682102,1.0,1.9761888620644648,0.7663985970202895,0.5,-0.6775323816527946,0.38,0.7117097983471675,1.161460752487859,-0.3186709735933215,0.4097752817084716,41.38,OOS Sharpe 0.89 < 1.0; OOS maxDD 41.6% > 25%; MC p05 drawdown 67.8% > 35%; deflated P(SR>0) 0.41 < 0.8 (not distinguishable from luck over 962 trials),"{'fast': 20, 'slow': 150, 'allow_short': True}"
relative_value,stat_arb,NULL1+NULL3,1h,False,1.1587307770961253,0.1755870800634327,-0.20250598124606922,1.3579017868297556,0.6451612903225806,62,0.48252101307616213,0.3813888888888889,1.587507715538398,1.446807385160475,0.75,-0.35926926114379454,0.2375,-0.017882525871875225,1.438089843490425,-0.2246466022306427,0.13716313555810056,41.36,MC p05 drawdown 35.9% > 35%; param retention -0.02 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.14 < 0.8 (not distinguishable from luck over 962 trials),"{'z_window': 100, 'entry_z': 2.5, 'exit_z': 0.5}"
ensemble_vote,hybrid,NULL2,1h,False,0.3704458250268138,0.023661180510419655,-0.2516999882618578,1.1535873530880059,0.32608695652173914,46,0.05857192096330244,0.42388888888888887,2.318383145176868,1.115432669089292,0.75,-0.5200850349558516,0.4475,0.6964260224458739,0.6488231426345755,-0.24782495335289512,0.3238966192804924,40.57,OOS Sharpe 0.37 < 1.0; OOS maxDD 25.2% > 25%; OOS/IS Sharpe 0.16 < 0.4 (overfit); MC p05 drawdown 52.0% > 35%; deflated P(SR>0) 0.32 < 0.8 (not distinguishable from luck over 962 trials),{'min_agree': 0.75}
breakout_volume,trend,NULL1,1h,False,1.3865852749686625,0.33078920583447213,-0.3593586691972106,1.4920311601142147,0.4878048780487805,41,1.0048557695296614,0.4438888888888889,-0.029563671793898662,-0.09799076227222983,0.5,-0.5467156003199058,0.2875,0.0,1.6270617260745137,-0.2936920399246602,0.43954193386573254,39.59,OOS maxDD 35.9% > 25%; MC p05 drawdown 54.7% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.44 < 0.8 (not distinguishable from luck over 962 trials),"{'window': 40, 'vol_z': 0.5, 'hold': 30}"
trend_pullback,hybrid,NULL2,1h,False,0.1285664066327294,-0.12096745602129322,-0.6254969757178002,1.1863094537740797,0.2631578947368421,19,-0.26935312836960956,1.0,1.9040791406203692,0.683385331833083,0.75,-0.7547783987599853,0.5825,0.8489843085100793,0.4194036740390109,-0.31804432965915963,0.2905257340973017,39.16,OOS return -12.1% ≤ 0; OOS Sharpe 0.13 < 1.0; OOS maxDD 62.5% > 25%; 19 OOS trades < 25; OOS/IS Sharpe 0.07 < 0.4 (overfit); MC p05 drawdown 75.5% > 35%; deflated P(SR>0) 0.29 < 0.8 (not distinguishable from luck over 962 trials),"{'fast': 50, 'slow': 200, 'bb_window': 20, 'n_std': 1.0, 'hold': 96}"
breakout_volume,trend,NULL4,1h,False,0.9873232316537872,0.2002339954547523,-0.27556471800973315,1.2931210748943045,0.48,50,0.5593155391039966,0.5358333333333334,1.7029056459276615,0.7299844196920442,0.5,-0.5731897453374972,0.315,0.7310996085681649,0.740441333910582,-0.2395970627930345,0.06794709366973502,37.94,OOS Sharpe 0.99 < 1.0; OOS maxDD 27.6% > 25%; MC p05 drawdown 57.3% > 35%; deflated P(SR>0) 0.07 < 0.8 (not distinguishable from luck over 962 trials),"{'window': 20, 'vol_z': 0.5, 'hold': 30}"
weighted_composite,hybrid,NULL4,1h,False,0.49778636768279744,0.026710932221967187,-0.39123619636972295,1.1552294171786206,0.3111111111111111,45,0.06626460692095049,0.9355555555555556,1.4148791594835817,0.9182806350159347,0.75,-0.6999479531840505,0.4225,0.6226890527238118,0.6411842609130144,-0.4088163695059158,0.23405624602114505,36.44,OOS Sharpe 0.50 < 1.0; OOS maxDD 39.1% > 25%; OOS/IS Sharpe 0.35 < 0.4 (overfit); MC p05 drawdown 70.0% > 35%; deflated P(SR>0) 0.23 < 0.8 (not distinguishable from luck over 962 trials); worst regime DD 40.9% > 35%,"{'w_trend': 0.4, 'w_mom': 0.4, 'w_rev': 0.0}"
donchian_breakout,trend,NULL4,1h,False,1.175563803880769,0.2374989888405994,-0.24589666296040646,1.459151869903593,0.5,34,0.6797902101573381,0.4075,1.3274629393523452,0.9460131557644732,0.5,-0.4973304436992634,0.2725,-0.06859892235678684,1.079081402611725,-0.22921979325416386,0.1913820729205577,35.07,MC p05 drawdown 49.7% > 35%; param retention -0.07 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.19 < 0.8 (not distinguishable from luck over 962 trials),"{'entry': 100, 'exit': 10, 'allow_short': True}"
sma_cross,trend,NULL1,1h,False,0.9219081055321356,0.19079974144592948,-0.4002134907063398,1.2583419147722195,0.30434782608695654,69,0.5296504167270621,1.0,-0.7041332347119098,0.6576124822958901,0.75,-0.7562971945220343,0.375,0.0,1.8005726681617673,-0.47859796916012387,0.38937754979714306,34.86,OOS Sharpe 0.92 < 1.0; OOS maxDD 40.0% > 25%; MC p05 drawdown 75.6% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.39 < 0.8 (not distinguishable from luck over 962 trials); worst regime DD 47.9% > 35%,"{'fast': 20, 'slow': 60, 'allow_short': True}"
break_of_structure,structure,NULL1,1h,False,1.0516194153495289,0.2509937220562417,-0.4666243552735627,1.262422405720384,0.390625,64,0.7247251877154282,1.0,-0.49601490024333383,0.18564190160659255,0.5,-0.7537334095858198,0.41,0.0,1.344483844256236,-0.35668792040963604,0.4887463897696503,34.42,OOS maxDD 46.7% > 25%; MC p05 drawdown 75.4% > 35%; param retention 0.00 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.49 < 0.8 (not distinguishable from luck over 962 trials); worst regime DD 35.7% > 35%,"{'confirm': 5, 'hold': 96}"
support_resistance,structure,NULL1,1h,False,1.2582835343594283,0.3226783806218301,-0.45182170956379986,1.2726317892177454,0.632183908045977,87,0.9752442400829235,0.7266666666666667,0.8107105983801355,-0.023805779108584092,0.5,-0.6438903544482696,0.2625,-0.2967830491641438,1.3487076307097896,-0.31824842275690945,0.23516785015560038,33.37,OOS maxDD 45.2% > 25%; MC p05 drawdown 64.4% > 35%; param retention -0.30 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.24 < 0.8 (not distinguishable from luck over 962 trials),"{'confirm': 8, 'tolerance': 0.003, 'hold': 24}"
zscore_reversion,mean_reversion,NULL3,1h,False,0.8845111248680636,0.14633413204668533,-0.23273146161546654,1.306119458788515,0.673469387755102,49,0.39432520720789244,0.31583333333333335,1.5326542668826029,1.0150081267515643,0.75,-0.49695779848853366,0.3475,0.055490853054334266,0.23484040911565437,-0.19252735472377636,0.11597092345579152,32.92,OOS Sharpe 0.88 < 1.0; MC p05 drawdown 49.7% > 35%; param retention 0.06 < 0.3 (performance is a parameter spike); deflated P(SR>0) 0.12 < 0.8 (not distinguishable from luck over 962 trials),"{'window': 50, 'entry_z': 2.5, 'exit_z': 0.5}"
